51.75,41.75,0.5
54.87,44.55,0.51601
58.234,47.777,0.52289
54.457,43.626,0.54154
57.377,46.838,0.52696
59.165,48.345,0.541
59.729,49.334,0.51976
62.421,50.721,0.58498
65.145,52.584,0.62808
63.148,49.921,0.66133
64.158,50.661,0.67485
66.55,52.17,0.71902
63.008,49.195,0.69064
62.349,48.158,0.70952
65.066,50.44,0.73128
63.499,49.22,0.71397
64.927,48.99,0.79685
65.481,48.105,0.86879
70.089,52.068,0.90103
73.488,56.497,0.84956
74.204,56.437,0.88834
74.812,56.764,0.9024
73.585,55.253,0.91662
75.539,56.344,0.95977
79.553,58,1.0777
69.488,59.177,0.51554
71.131,59.966,0.55822
75.047,63.24,0.59032
77.898,64.883,0.65074
77.607,64.326,0.66403
79.826,66.303,0.67618
82.072,67.557,0.72575
81.973,64.425,0.8774
80.59,62.851,0.88693
82.759,64.878,0.89403
86.132,68.351,0.88906
82.545,66.22,0.81625
84.504,67.87,0.83169
83.575,65.876,0.88496
85.925,66.579,0.96731
85.311,65.586,0.98625
89.535,67.531,1.1002
91.287,67.683,1.1802
100.28,74.123,1.3076
104.28,73.084,1.5596
109.42,73.43,1.7996
119.48,79.171,2.0152
85.993,76.394,0.47996
90.172,79.861,0.51551
90.454,79.405,0.55244
93.062,81.789,0.56364
101.99,89.463,0.62622
101.67,88.162,0.67528
108.15,93.208,0.74727
109.74,93.141,0.8301
106.56,89.71,0.84228
109.35,92.085,0.86327
108.13,89.567,0.92803
108.5,89.262,0.96198
108.61,88.203,1.0205
112.57,90.464,1.1052
110.42,85.439,1.2492
121.43,91.813,1.4811
106.1,96.227,0.49376
105.11,94.893,0.51102
104.72,94.395,0.51618
102.49,91.691,0.53968
112.3,100.95,0.5675
112.77,99.919,0.6426
113.57,99.754,0.69099
118.35,103.25,0.75525
118.68,104.01,0.73346
117.48,101.49,0.79953
110.42,94.077,0.81717
115.46,97.714,0.88726
110.13,92.847,0.86415
109.84,91.229,0.93082
109,90.145,0.94279
108.97,89.119,0.99262
106.74,87.004,0.98699
108.08,87.871,1.0103
110.05,87.762,1.1143
92.428,82.956,0.47356
94.73,84.859,0.49352
96.872,86.035,0.54183
99.757,87.995,0.58812
96.956,84.286,0.63349
95.555,82.597,0.6479
100.57,86.742,0.6913
100.38,85.737,0.73196
101.5,86.492,0.75029
101.94,87.059,0.74412
104.11,88.658,0.77246
108.3,92.655,0.78236
107.95,92.08,0.79352
105.81,90.457,0.76772
108.18,91.233,0.84746
104.91,86.2,0.93555
113.85,92.769,1.0542
120,95.71,1.2147
